,eventNumber,leftMinusRight,sumSignal,topMinusBottom,xField,yField,timeStamp
27590,0.0,-0.000910883885808289,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,551.8000000000001
27591,0.0,-0.0012268545106053352,-0.004386560060083866,-0.0018587956437841058,0.0,0.0,551.82
27592,0.0,-0.0012268545106053352,-0.004070589784532785,-0.0018587956437841058,0.0,0.0,551.84
27593,0.0,-0.000910883885808289,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,551.86
27594,0.0,-0.0015428250189870596,-0.004386560060083866,-0.0018587956437841058,0.0,0.0,551.88
27595,0.0,-0.0012268545106053352,-0.004386560060083866,-0.0018587956437841058,0.0,0.0,551.9
27596,0.0,-0.0015428250189870596,-0.004386560060083866,-0.0012268545106053352,0.0,0.0,551.92
27597,0.0,-0.000910883885808289,-0.004702530801296234,-0.0015428250189870596,0.0,0.0,551.94
27598,0.0,-0.000910883885808289,-0.005018501076847315,-0.0018587956437841058,0.0,0.0,551.96
27599,0.0,-0.0012268545106053352,-0.005334471818059683,-0.0015428250189870596,0.0,0.0,551.98
27600,0.0,-0.0002789427526295185,-0.005334471818059683,-0.000910883885808289,0.0,0.0,552.0
27601,0.0,-0.0005949133192189038,-0.005650442559272051,-0.0012268545106053352,0.0,0.0,552.02
27602,0.0,3.703647234942764e-05,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,552.04
27603,0.0,3.703647234942764e-05,-0.005334471818059683,-0.0012268545106053352,0.0,0.0,552.0600000000001
27604,0.0,-0.0002789427526295185,-0.004386560060083866,-0.0015428250189870596,0.0,0.0,552.08
27605,0.0,3.703647234942764e-05,-0.005650442559272051,-0.0005949133192189038,0.0,0.0,552.1
27606,0.0,-0.000910883885808289,-0.005018501076847315,-0.0012268545106053352,0.0,0.0,552.12
27607,0.0,-0.000910883885808289,-0.004702530801296234,-0.0012268545106053352,0.0,0.0,552.14
27608,0.0,-0.0005949133192189038,-0.004702530801296234,-0.0018587956437841058,0.0,0.0,552.16
27609,0.0,-0.0012268545106053352,-0.004702530801296234,-0.000910883885808289,0.0,0.0,552.1800000000001
27610,0.0,-0.0005949133192189038,-0.005018501076847315,-0.0005949133192189038,0.0,0.0,552.2
27611,0.0,-0.0005949133192189038,-0.005650442559272051,-0.0012268545106053352,0.0,0.0,552.22
27612,0.0,-0.0005949133192189038,-0.004386560060083866,-0.000910883885808289,0.0,0.0,552.24
27613,0.0,-0.0005949133192189038,-0.004070589784532785,-0.0015428250189870596,0.0,0.0,552.26
27614,0.0,-0.0015428250189870596,-0.005018501076847315,-0.0028067072853446007,0.0,0.0,552.28
27615,0.0,-0.0015428250189870596,-0.005334471818059683,-0.0005949133192189038,0.0,0.0,552.3000000000001
27616,0.0,-0.0018587956437841058,-0.005334471818059683,-0.000910883885808289,0.0,0.0,552.32
27617,0.0,-0.000910883885808289,-0.005650442559272051,-0.0005949133192189038,0.0,0.0,552.34
27618,0.0,-0.0005949133192189038,-0.005018501076847315,-0.000910883885808289,0.0,0.0,552.36
27619,0.0,-0.0015428250189870596,-0.004702530801296234,-0.0015428250189870596,0.0,0.0,552.38
27620,0.0,-0.0002789427526295185,-0.0062823835760355,-0.0012268545106053352,0.0,0.0,552.4
27621,0.0,-0.0005949133192189038,-0.004386560060083866,-0.0002789427526295185,0.0,0.0,552.42
27622,0.0,-0.0005949133192189038,-0.004702530801296234,-0.000910883885808289,0.0,0.0,552.44
27623,0.0,-0.0005949133192189038,-0.005018501076847315,3.703647234942764e-05,0.0,0.0,552.46
27624,0.0,-0.000910883885808289,-0.004070589784532785,-0.0012268545106053352,0.0,0.0,552.48
27625,0.0,-0.0018587956437841058,-0.004386560060083866,-0.0018587956437841058,0.0,0.0,552.5
27626,0.0,0.0003530810063239187,-0.0059664128348231316,-0.0002789427526295185,0.0,0.0,552.52
27627,0.0,-0.0012268545106053352,-0.004386560060083866,-0.0015428250189870596,0.0,0.0,552.54
27628,0.0,-0.0012268545106053352,-0.005018501076847315,-0.0012268545106053352,0.0,0.0,552.5600000000001
27629,0.0,-0.0012268545106053352,-0.005018501076847315,-0.0012268545106053352,0.0,0.0,552.58
27630,0.0,-0.000910883885808289,-0.005018501076847315,-0.000910883885808289,0.0,0.0,552.6
27631,0.0,-0.000910883885808289,-0.005018501076847315,-0.0005949133192189038,0.0,0.0,552.62
